movie_id,title,genre,director,year,duration_min,avg_rating,user_id,user_rating
2877,Movie 2877,Horror,Director 426,2010,121,2.4,460,4.5
2878,Movie 2878,Drama,Director 33,2023,103,4.1,701,3.9
2879,Movie 2879,Romance,Director 458,1980,96,3.3,503,3.2
2880,Movie 2880,Sci-Fi,Director 229,1982,127,1.4,469,4.0
2881,Movie 2881,Thriller,Director 12,1982,163,2.7,986,1.2
2882,Movie 2882,Horror,Director 118,2016,165,3.3,951,1.1
2883,Movie 2883,Drama,Director 350,1998,149,4.6,706,1.3
2884,Movie 2884,Romance,Director 155,2008,86,1.8,782,2.8
2885,Movie 2885,Sci-Fi,Director 423,2004,93,4.2,366,1.9
2886,Movie 2886,Horror,Director 393,2012,90,1.5,772,4.9
2887,Movie 2887,Horror,Director 246,2015,91,2.0,913,3.2
2888,Movie 2888,Action,Director 405,2008,84,2.0,239,3.6
2889,Movie 2889,Action,Director 332,2005,84,4.5,624,2.1
2890,Movie 2890,Romance,Director 247,1983,99,1.8,581,2.3
2891,Movie 2891,Sci-Fi,Director 29,1993,133,4.1,920,2.3
2892,Movie 2892,Horror,Director 161,2006,134,2.8,561,3.8
2893,Movie 2893,Romance,Director 235,2012,137,5.0,823,2.9
2894,Movie 2894,Romance,Director 190,2001,158,4.4,967,3.1
2895,Movie 2895,Comedy,Director 117,1982,169,4.0,663,3.4
2896,Movie 2896,Thriller,Director 271,2002,176,4.5,751,4.1
2897,Movie 2897,Action,Director 258,2000,109,3.5,849,1.4
2898,Movie 2898,Sci-Fi,Director 180,2020,103,4.4,396,4.1
2899,Movie 2899,Horror,Director 487,2002,166,2.0,395,3.3
2900,Movie 2900,Romance,Director 373,1983,152,1.4,627,3.7
2901,Movie 2901,Horror,Director 172,2000,82,3.5,75,2.3
2902,Movie 2902,Comedy,Director 438,2016,179,2.7,98,2.6
2903,Movie 2903,Sci-Fi,Director 274,2022,127,2.7,383,1.9
2904,Movie 2904,Romance,Director 259,2010,150,3.1,623,4.9
2905,Movie 2905,Horror,Director 135,2000,101,2.4,869,3.0
2906,Movie 2906,Action,Director 171,2005,93,3.5,370,5.0
2907,Movie 2907,Thriller,Director 210,2020,127,1.1,285,3.0
2908,Movie 2908,Comedy,Director 236,2014,108,4.9,256,1.9
2909,Movie 2909,Sci-Fi,Director 422,2017,129,4.7,830,3.0
2910,Movie 2910,Comedy,Director 421,2003,159,4.7,309,1.2
2911,Movie 2911,Action,Director 186,1990,177,2.5,629,4.6
2912,Movie 2912,Sci-Fi,Director 417,2020,89,3.1,176,4.3
2913,Movie 2913,Comedy,Director 364,2008,150,4.8,228,3.9
2914,Movie 2914,Drama,Director 443,1982,168,4.6,347,3.4
2915,Movie 2915,Action,Director 95,1980,106,4.2,618,3.3
2916,Movie 2916,Action,Director 378,1998,158,2.6,342,5.0
2917,Movie 2917,Action,Director 11,2001,175,3.3,896,2.1
2918,Movie 2918,Drama,Director 68,1993,107,4.2,962,4.1
2919,Movie 2919,Drama,Director 379,1993,88,2.1,239,3.3
2920,Movie 2920,Horror,Director 210,2023,150,3.5,612,4.9
2921,Movie 2921,Romance,Director 196,1995,159,4.3,688,4.3
2922,Movie 2922,Thriller,Director 369,2012,105,3.8,350,5.0
2923,Movie 2923,Comedy,Director 98,1992,178,2.9,955,3.4
2924,Movie 2924,Horror,Director 93,2017,160,3.3,455,1.8
2925,Movie 2925,Comedy,Director 472,1991,166,5.0,441,3.0
2926,Movie 2926,Thriller,Director 22,2017,87,3.4,761,3.8
2927,Movie 2927,Romance,Director 450,2018,81,4.1,588,4.1
2928,Movie 2928,Drama,Director 172,2012,174,3.9,515,1.0
2929,Movie 2929,Romance,Director 383,2012,136,3.8,81,3.0
2930,Movie 2930,Drama,Director 134,2008,131,3.9,361,1.9
2931,Movie 2931,Thriller,Director 426,1984,137,2.8,288,4.5
2932,Movie 2932,Romance,Director 25,1985,175,2.9,8,1.6
2933,Movie 2933,Horror,Director 185,2010,172,2.9,87,3.7
2934,Movie 2934,Sci-Fi,Director 85,1995,82,1.1,998,2.1
2935,Movie 2935,Horror,Director 55,2010,87,2.0,286,2.4
2936,Movie 2936,Comedy,Director 251,2004,138,1.6,399,4.8
2937,Movie 2937,Horror,Director 144,2012,81,4.5,74,2.0
2938,Movie 2938,Thriller,Director 351,1992,174,2.1,439,1.4
2939,Movie 2939,Action,Director 398,1989,141,1.6,123,1.3
2940,Movie 2940,Comedy,Director 167,2003,128,1.5,377,3.0
2941,Movie 2941,Romance,Director 412,1989,99,3.8,806,3.6
2942,Movie 2942,Comedy,Director 224,2020,108,1.0,143,2.3
2943,Movie 2943,Sci-Fi,Director 220,2010,96,2.9,158,3.8
2944,Movie 2944,Drama,Director 179,1992,153,1.5,430,1.2
2945,Movie 2945,Romance,Director 119,1982,101,4.4,448,4.4
2946,Movie 2946,Comedy,Director 433,2013,85,4.8,410,4.3
2947,Movie 2947,Romance,Director 265,2007,141,4.8,371,4.9
2948,Movie 2948,Romance,Director 442,1998,177,2.8,109,4.7
2949,Movie 2949,Romance,Director 429,2002,110,3.6,846,2.4
2950,Movie 2950,Drama,Director 150,2024,141,3.4,707,2.6
2951,Movie 2951,Thriller,Director 416,2011,91,2.4,36,4.0
2952,Movie 2952,Horror,Director 453,1992,91,2.8,90,1.5
2953,Movie 2953,Romance,Director 215,2012,142,1.3,974,2.3
2954,Movie 2954,Action,Director 197,2013,95,4.2,415,1.5
2955,Movie 2955,Thriller,Director 42,2012,104,2.0,974,2.8
2956,Movie 2956,Sci-Fi,Director 53,1984,101,2.8,296,3.2
2957,Movie 2957,Drama,Director 480,1982,170,2.9,842,1.8
2958,Movie 2958,Comedy,Director 443,1986,167,3.2,713,1.1
2959,Movie 2959,Drama,Director 330,2003,155,4.3,46,3.9
2960,Movie 2960,Comedy,Director 251,2001,97,3.8,488,1.1
2961,Movie 2961,Drama,Director 295,2024,124,3.7,619,4.9
2962,Movie 2962,Comedy,Director 378,2002,159,3.1,170,1.9
2963,Movie 2963,Romance,Director 271,2009,147,1.4,146,3.7
2964,Movie 2964,Horror,Director 455,1997,91,2.6,868,2.7
2965,Movie 2965,Comedy,Director 413,2011,128,4.8,420,1.2
2966,Movie 2966,Comedy,Director 123,1986,112,5.0,972,2.9
2967,Movie 2967,Action,Director 367,2012,165,3.9,690,3.1
2968,Movie 2968,Comedy,Director 387,1984,142,1.9,573,4.4
2969,Movie 2969,Action,Director 339,2007,97,1.4,936,3.9
2970,Movie 2970,Sci-Fi,Director 266,1987,133,2.7,3,1.3
2971,Movie 2971,Romance,Director 348,1994,176,4.4,594,1.8
2972,Movie 2972,Action,Director 29,1983,106,3.9,263,2.2
2973,Movie 2973,Horror,Director 463,2013,162,4.5,799,1.5
2974,Movie 2974,Thriller,Director 35,1984,157,3.5,321,2.8
2975,Movie 2975,Romance,Director 6,2012,104,1.5,607,4.9
2976,Movie 2976,Action,Director 396,1984,113,1.5,576,3.1
2977,Movie 2977,Romance,Director 111,2017,167,1.2,246,4.0
2978,Movie 2978,Romance,Director 294,2013,139,3.3,589,3.7
2979,Movie 2979,Romance,Director 77,2005,133,2.0,477,4.4
2980,Movie 2980,Sci-Fi,Director 349,1980,166,3.9,259,1.9
2981,Movie 2981,Horror,Director 147,1983,84,3.7,93,4.0
2982,Movie 2982,Drama,Director 67,2018,115,2.3,803,4.5
2983,Movie 2983,Drama,Director 392,2005,133,1.7,783,1.7
2984,Movie 2984,Action,Director 8,2012,167,1.4,533,2.4
2985,Movie 2985,Romance,Director 122,2012,115,3.9,574,4.9
2986,Movie 2986,Action,Director 340,1987,148,2.8,339,4.1
2987,Movie 2987,Sci-Fi,Director 175,1999,118,2.3,924,2.1
2988,Movie 2988,Sci-Fi,Director 388,1995,149,4.4,260,3.3
2989,Movie 2989,Comedy,Director 179,2000,179,3.4,237,2.6
2990,Movie 2990,Sci-Fi,Director 85,2024,83,3.1,141,3.0
2991,Movie 2991,Comedy,Director 451,2005,153,4.0,975,2.4
2992,Movie 2992,Horror,Director 45,2002,144,4.3,947,2.1
2993,Movie 2993,Action,Director 136,1997,164,3.7,944,3.7
2994,Movie 2994,Thriller,Director 343,2010,119,2.8,679,4.1
2995,Movie 2995,Horror,Director 16,2021,116,2.5,480,4.5
2996,Movie 2996,Sci-Fi,Director 333,1991,146,4.1,579,1.6
2997,Movie 2997,Horror,Director 195,1980,110,3.1,350,4.3
2998,Movie 2998,Horror,Director 496,2021,170,3.8,570,2.0
2999,Movie 2999,Horror,Director 9,1988,160,4.6,724,2.7
3000,Movie 3000,Sci-Fi,Director 316,1982,166,4.7,130,4.6
3001,Movie 3001,Thriller,Director 334,2005,156,2.1,537,2.8
3002,Movie 3002,Romance,Director 333,1988,126,1.8,11,1.8
3003,Movie 3003,Horror,Director 327,2021,106,2.0,257,1.6
3004,Movie 3004,Comedy,Director 15,1995,130,4.0,816,2.9
3005,Movie 3005,Sci-Fi,Director 327,2003,99,2.5,369,4.1
3006,Movie 3006,Horror,Director 102,1993,92,1.7,944,5.0
3007,Movie 3007,Thriller,Director 226,1982,142,1.4,394,4.1
3008,Movie 3008,Romance,Director 425,2013,123,2.3,593,4.5
3009,Movie 3009,Sci-Fi,Director 278,2012,103,1.5,798,4.0
3010,Movie 3010,Drama,Director 408,2003,82,1.6,419,4.6
3011,Movie 3011,Romance,Director 113,1988,89,3.7,882,1.3
3012,Movie 3012,Comedy,Director 485,1992,144,1.1,19,4.7
3013,Movie 3013,Horror,Director 428,1981,128,1.5,110,2.6
3014,Movie 3014,Thriller,Director 1,1986,137,4.4,437,4.7
3015,Movie 3015,Drama,Director 266,2000,156,4.4,505,1.3
3016,Movie 3016,Thriller,Director 491,1998,157,2.3,34,3.9
3017,Movie 3017,Drama,Director 208,2004,176,1.4,288,3.9
3018,Movie 3018,Sci-Fi,Director 110,2001,81,3.8,844,5.0
3019,Movie 3019,Drama,Director 200,1990,145,2.4,255,4.1
3020,Movie 3020,Comedy,Director 440,2012,110,1.2,638,2.5
3021,Movie 3021,Comedy,Director 369,2011,147,1.6,721,3.2
3022,Movie 3022,Action,Director 473,2000,177,1.5,134,2.5
3023,Movie 3023,Comedy,Director 306,2018,162,3.4,499,1.8
3024,Movie 3024,Romance,Director 12,1999,116,4.6,397,2.0
3025,Movie 3025,Drama,Director 345,1987,152,4.2,487,1.9
3026,Movie 3026,Comedy,Director 465,2021,103,3.2,598,3.2
3027,Movie 3027,Sci-Fi,Director 188,2016,156,2.7,587,4.6
3028,Movie 3028,Thriller,Director 154,1988,123,3.5,960,4.7
3029,Movie 3029,Thriller,Director 494,2004,173,2.8,647,1.2
3030,Movie 3030,Action,Director 368,2004,162,2.0,813,1.3
3031,Movie 3031,Thriller,Director 334,2012,120,3.7,685,2.0
3032,Movie 3032,Drama,Director 425,1981,153,4.5,213,2.0
3033,Movie 3033,Action,Director 420,1998,130,2.5,833,1.4
3034,Movie 3034,Drama,Director 377,1999,121,4.4,350,2.6
3035,Movie 3035,Sci-Fi,Director 279,2021,157,2.7,19,3.4
3036,Movie 3036,Action,Director 171,2020,119,2.6,119,3.3
3037,Movie 3037,Horror,Director 134,2021,127,1.1,815,3.2
3038,Movie 3038,Romance,Director 495,2008,163,3.8,302,2.4
3039,Movie 3039,Romance,Director 453,1985,83,4.2,285,3.8
3040,Movie 3040,Drama,Director 427,1996,139,3.7,227,4.3
3041,Movie 3041,Thriller,Director 25,2004,118,1.6,507,2.4
3042,Movie 3042,Horror,Director 18,2017,84,1.4,501,1.3
3043,Movie 3043,Action,Director 190,1983,175,3.3,212,2.2
3044,Movie 3044,Horror,Director 141,2009,85,2.6,356,1.5
3045,Movie 3045,Horror,Director 43,1999,93,2.7,701,2.9
3046,Movie 3046,Thriller,Director 334,1982,149,4.9,487,1.6
3047,Movie 3047,Action,Director 284,2002,157,3.9,321,2.9
3048,Movie 3048,Sci-Fi,Director 146,1997,91,2.6,663,1.9
3049,Movie 3049,Thriller,Director 315,2005,141,1.1,223,4.0
3050,Movie 3050,Horror,Director 444,2015,106,1.1,640,1.1
3051,Movie 3051,Horror,Director 319,1987,133,3.7,760,3.2
3052,Movie 3052,Sci-Fi,Director 441,1996,169,4.4,563,1.7
3053,Movie 3053,Horror,Director 92,2010,91,3.8,191,1.0
3054,Movie 3054,Horror,Director 179,2016,87,2.6,995,4.5
3055,Movie 3055,Horror,Director 56,2024,153,1.1,500,3.7
3056,Movie 3056,Romance,Director 155,2012,95,4.9,495,1.4
3057,Movie 3057,Thriller,Director 160,2006,131,4.9,237,3.7
3058,Movie 3058,Comedy,Director 111,2024,105,3.2,22,3.4
3059,Movie 3059,Thriller,Director 137,1983,87,1.3,622,2.9
3060,Movie 3060,Sci-Fi,Director 232,2001,124,3.2,327,2.7
3061,Movie 3061,Horror,Director 480,2005,172,4.6,545,4.5
3062,Movie 3062,Thriller,Director 468,2011,163,3.7,127,2.0
3063,Movie 3063,Romance,Director 220,2003,160,3.9,365,2.6
3064,Movie 3064,Sci-Fi,Director 481,2014,98,1.3,868,2.3
3065,Movie 3065,Drama,Director 68,2016,96,1.4,44,4.1
3066,Movie 3066,Thriller,Director 302,2011,144,1.5,519,4.7
3067,Movie 3067,Drama,Director 249,1986,108,4.6,128,4.4
3068,Movie 3068,Horror,Director 482,2012,93,3.1,603,4.2
3069,Movie 3069,Romance,Director 496,2010,96,4.2,130,4.9
3070,Movie 3070,Romance,Director 323,1991,92,1.5,529,3.8
3071,Movie 3071,Thriller,Director 410,1990,172,4.7,321,4.0
3072,Movie 3072,Sci-Fi,Director 392,2003,177,4.3,186,4.9
3073,Movie 3073,Sci-Fi,Director 6,1987,170,1.9,622,1.0
3074,Movie 3074,Romance,Director 464,2011,142,4.5,798,3.5
3075,Movie 3075,Sci-Fi,Director 280,2017,112,2.1,982,4.0
3076,Movie 3076,Romance,Director 432,2001,108,1.8,348,4.7
3077,Movie 3077,Thriller,Director 487,2013,116,2.1,481,4.5
3078,Movie 3078,Comedy,Director 94,1998,162,4.6,922,4.4
3079,Movie 3079,Romance,Director 429,1999,125,4.7,675,4.8
3080,Movie 3080,Drama,Director 269,1993,103,2.3,959,3.1
3081,Movie 3081,Sci-Fi,Director 197,2012,93,3.8,587,1.0
3082,Movie 3082,Romance,Director 25,1989,84,3.7,711,1.0
3083,Movie 3083,Romance,Director 148,1995,132,4.2,924,3.2
3084,Movie 3084,Thriller,Director 118,1983,167,2.2,921,2.7
3085,Movie 3085,Sci-Fi,Director 338,2006,177,3.0,957,2.8
3086,Movie 3086,Comedy,Director 367,2007,174,3.7,361,2.6
3087,Movie 3087,Thriller,Director 338,2022,109,1.1,287,4.7
3088,Movie 3088,Comedy,Director 66,1995,139,2.5,182,2.4
3089,Movie 3089,Thriller,Director 458,2012,152,3.8,451,4.4
3090,Movie 3090,Sci-Fi,Director 301,1998,170,2.0,97,4.6
3091,Movie 3091,Action,Director 370,2000,107,4.8,563,3.0
3092,Movie 3092,Sci-Fi,Director 175,2001,105,1.1,314,2.8
3093,Movie 3093,Sci-Fi,Director 319,1988,97,4.8,546,4.0
3094,Movie 3094,Comedy,Director 76,1988,115,1.9,955,3.8
3095,Movie 3095,Comedy,Director 495,1988,87,1.2,21,2.3
3096,Movie 3096,Sci-Fi,Director 461,2006,97,2.2,696,1.4
3097,Movie 3097,Sci-Fi,Director 114,1996,163,4.1,805,2.1
3098,Movie 3098,Sci-Fi,Director 111,2023,137,4.0,576,1.5
3099,Movie 3099,Comedy,Director 249,2024,111,1.8,497,2.2
3100,Movie 3100,Sci-Fi,Director 439,1987,172,1.8,403,2.0
3101,Movie 3101,Sci-Fi,Director 203,1995,128,3.6,124,3.6
3102,Movie 3102,Horror,Director 147,1997,127,2.8,613,4.8
3103,Movie 3103,Action,Director 35,2012,161,4.2,119,3.7
3104,Movie 3104,Drama,Director 487,1980,150,1.1,853,4.7
3105,Movie 3105,Action,Director 309,1991,144,3.4,590,4.1
3106,Movie 3106,Horror,Director 26,1985,171,3.9,970,3.9
3107,Movie 3107,Drama,Director 238,2020,112,5.0,693,2.7
3108,Movie 3108,Thriller,Director 14,1984,129,3.7,711,2.3
3109,Movie 3109,Sci-Fi,Director 374,1995,83,1.9,477,4.4
3110,Movie 3110,Horror,Director 45,1997,163,1.4,959,4.6
3111,Movie 3111,Thriller,Director 428,1997,115,3.6,872,2.8
3112,Movie 3112,Sci-Fi,Director 216,1980,174,3.1,702,1.0
3113,Movie 3113,Comedy,Director 233,1998,107,4.6,840,4.2
3114,Movie 3114,Romance,Director 193,1987,82,3.9,103,2.1
3115,Movie 3115,Horror,Director 51,1982,85,3.0,333,1.0
3116,Movie 3116,Comedy,Director 427,2004,124,2.6,878,4.2
3117,Movie 3117,Horror,Director 375,1984,102,2.6,787,3.1
3118,Movie 3118,Horror,Director 214,2019,86,1.9,459,3.7
3119,Movie 3119,Comedy,Director 151,1998,140,1.1,130,4.7
3120,Movie 3120,Drama,Director 440,1997,179,3.3,753,3.2
3121,Movie 3121,Action,Director 275,2010,144,1.8,134,3.0
3122,Movie 3122,Sci-Fi,Director 338,2012,85,1.8,157,2.2
3123,Movie 3123,Horror,Director 76,1997,103,1.5,425,2.2
3124,Movie 3124,Sci-Fi,Director 439,2018,116,1.8,435,4.2
3125,Movie 3125,Romance,Director 220,1995,124,1.1,389,2.8
3126,Movie 3126,Comedy,Director 348,1995,130,3.7,937,1.7
3127,Movie 3127,Sci-Fi,Director 444,2017,179,2.6,318,1.4
3128,Movie 3128,Comedy,Director 187,2020,167,3.2,670,2.9
3129,Movie 3129,Sci-Fi,Director 289,1986,124,3.5,505,2.9
3130,Movie 3130,Action,Director 403,1993,142,4.9,871,3.6
3131,Movie 3131,Action,Director 28,2022,108,1.3,190,2.9
3132,Movie 3132,Action,Director 379,2004,175,2.7,612,1.6
3133,Movie 3133,Action,Director 180,2011,104,2.0,411,3.0
3134,Movie 3134,Action,Director 253,2017,89,2.9,946,4.6
3135,Movie 3135,Action,Director 126,2001,114,4.7,978,1.6
3136,Movie 3136,Comedy,Director 177,1995,134,3.9,52,3.8
3137,Movie 3137,Horror,Director 37,2008,104,3.6,561,3.4
3138,Movie 3138,Sci-Fi,Director 410,1995,170,2.8,446,4.0
3139,Movie 3139,Action,Director 99,1991,124,3.7,612,1.6
3140,Movie 3140,Comedy,Director 98,1996,175,1.1,444,4.8
3141,Movie 3141,Comedy,Director 127,2016,91,3.3,382,3.5
3142,Movie 3142,Comedy,Director 483,2006,83,3.2,763,4.4
3143,Movie 3143,Horror,Director 168,2004,169,2.4,374,2.0
3144,Movie 3144,Sci-Fi,Director 80,1992,146,1.8,976,4.0
3145,Movie 3145,Horror,Director 294,1987,96,4.2,566,4.1
3146,Movie 3146,Drama,Director 333,1984,152,1.2,375,2.6
3147,Movie 3147,Thriller,Director 126,1991,172,1.3,389,2.5
3148,Movie 3148,Comedy,Director 343,2020,144,2.8,649,3.6
3149,Movie 3149,Drama,Director 310,1982,161,2.0,674,1.4
3150,Movie 3150,Romance,Director 150,2014,132,4.0,866,3.9
3151,Movie 3151,Action,Director 16,2012,163,3.5,804,1.2
3152,Movie 3152,Thriller,Director 28,2001,136,4.1,479,1.8
3153,Movie 3153,Action,Director 496,2023,177,2.3,404,3.7
3154,Movie 3154,Horror,Director 419,1988,107,4.0,593,1.4
3155,Movie 3155,Thriller,Director 444,2020,178,4.4,468,4.9
3156,Movie 3156,Sci-Fi,Director 173,1997,95,2.4,732,4.5
3157,Movie 3157,Drama,Director 46,2008,100,2.4,597,3.5
3158,Movie 3158,Sci-Fi,Director 328,2018,156,4.6,505,4.3
3159,Movie 3159,Horror,Director 236,2006,178,1.2,83,4.6
3160,Movie 3160,Action,Director 439,2015,121,2.4,319,2.0
3161,Movie 3161,Thriller,Director 214,2024,133,1.5,67,4.4
3162,Movie 3162,Sci-Fi,Director 85,1996,111,1.1,414,1.8
3163,Movie 3163,Sci-Fi,Director 282,2013,117,1.5,453,2.7
3164,Movie 3164,Action,Director 232,1982,149,2.7,746,3.2
3165,Movie 3165,Thriller,Director 85,1984,117,3.7,198,3.9
3166,Movie 3166,Drama,Director 409,1993,133,2.2,259,1.1
3167,Movie 3167,Action,Director 489,1982,139,4.4,689,2.2
3168,Movie 3168,Sci-Fi,Director 65,2002,156,2.8,298,3.4
3169,Movie 3169,Drama,Director 134,2018,156,4.9,280,2.4
3170,Movie 3170,Drama,Director 151,2009,126,4.8,300,4.1
3171,Movie 3171,Action,Director 115,2024,91,4.1,129,3.6
3172,Movie 3172,Sci-Fi,Director 64,2002,132,4.7,498,1.9
3173,Movie 3173,Horror,Director 343,2006,112,3.8,883,1.6
3174,Movie 3174,Sci-Fi,Director 427,1989,107,4.6,438,3.5
3175,Movie 3175,Comedy,Director 363,2004,82,1.9,692,2.8
3176,Movie 3176,Thriller,Director 407,1992,161,2.4,292,1.7
3177,Movie 3177,Romance,Director 352,1995,105,4.0,207,2.3
3178,Movie 3178,Horror,Director 158,2020,133,2.7,294,2.2
3179,Movie 3179,Drama,Director 77,2013,119,4.3,940,1.4
3180,Movie 3180,Horror,Director 491,2016,145,4.5,850,3.2
3181,Movie 3181,Thriller,Director 146,2001,147,2.2,983,4.1
3182,Movie 3182,Drama,Director 343,1996,171,4.3,687,3.3
3183,Movie 3183,Thriller,Director 463,2002,171,1.6,29,4.3
3184,Movie 3184,Drama,Director 225,2015,168,2.3,179,1.5
3185,Movie 3185,Horror,Director 405,1988,169,3.1,41,2.7
3186,Movie 3186,Drama,Director 313,1981,126,1.9,470,3.4
3187,Movie 3187,Drama,Director 103,2011,81,3.3,192,3.7
3188,Movie 3188,Comedy,Director 407,2001,121,3.3,344,3.8
3189,Movie 3189,Sci-Fi,Director 347,2022,113,1.8,749,3.9
3190,Movie 3190,Sci-Fi,Director 301,1992,173,4.2,816,3.6
3191,Movie 3191,Romance,Director 428,1987,100,3.5,973,1.4
3192,Movie 3192,Romance,Director 466,1980,123,2.3,737,3.8
3193,Movie 3193,Comedy,Director 88,1996,166,1.9,626,3.9
3194,Movie 3194,Romance,Director 371,1991,176,4.5,278,5.0
3195,Movie 3195,Thriller,Director 303,1983,81,4.3,355,3.8
3196,Movie 3196,Horror,Director 168,1992,170,1.9,529,3.7
3197,Movie 3197,Action,Director 435,2010,138,1.1,86,3.1
3198,Movie 3198,Thriller,Director 170,2020,165,4.2,901,4.5
3199,Movie 3199,Action,Director 135,1986,177,3.5,317,5.0
3200,Movie 3200,Action,Director 50,2002,95,1.4,857,4.1
3201,Movie 3201,Comedy,Director 432,2003,99,3.3,902,3.5
3202,Movie 3202,Thriller,Director 340,1984,105,2.8,693,1.3
3203,Movie 3203,Comedy,Director 347,1984,95,4.1,337,3.9
3204,Movie 3204,Drama,Director 134,1996,149,1.8,863,3.8
3205,Movie 3205,Action,Director 347,2009,102,2.8,145,4.1
3206,Movie 3206,Horror,Director 137,1988,121,1.6,315,1.5
3207,Movie 3207,Romance,Director 245,1985,116,4.8,225,3.6
3208,Movie 3208,Horror,Director 109,2004,151,4.1,423,2.2
3209,Movie 3209,Romance,Director 313,1998,85,3.9,54,4.0
3210,Movie 3210,Action,Director 287,1995,116,3.8,894,2.0
3211,Movie 3211,Action,Director 21,2000,101,2.7,944,3.7
3212,Movie 3212,Action,Director 90,1981,85,4.7,933,2.2
3213,Movie 3213,Comedy,Director 296,1989,111,1.3,816,1.0
3214,Movie 3214,Thriller,Director 112,1995,96,4.2,68,3.5
3215,Movie 3215,Romance,Director 301,2016,117,1.9,619,1.5
3216,Movie 3216,Thriller,Director 77,1994,96,2.3,334,3.6
3217,Movie 3217,Comedy,Director 177,1992,116,3.1,77,4.7
3218,Movie 3218,Comedy,Director 343,1992,102,4.1,539,4.9
3219,Movie 3219,Sci-Fi,Director 148,2011,128,4.4,856,1.9
3220,Movie 3220,Horror,Director 101,2024,140,3.3,155,4.2
3221,Movie 3221,Horror,Director 246,1987,128,2.6,72,2.4
3222,Movie 3222,Drama,Director 117,2022,140,4.8,501,4.6
3223,Movie 3223,Comedy,Director 92,1997,156,2.0,447,4.1
3224,Movie 3224,Romance,Director 401,2015,111,4.2,692,1.3
3225,Movie 3225,Sci-Fi,Director 28,2005,165,3.4,559,2.6
3226,Movie 3226,Sci-Fi,Director 425,1989,142,2.5,754,2.3
3227,Movie 3227,Thriller,Director 450,2010,86,1.0,359,4.1
3228,Movie 3228,Horror,Director 25,2012,101,2.8,277,2.6
3229,Movie 3229,Comedy,Director 58,2008,164,2.1,883,3.7
3230,Movie 3230,Drama,Director 498,1984,85,1.4,313,3.4
3231,Movie 3231,Comedy,Director 297,1992,140,1.3,105,4.9
3232,Movie 3232,Thriller,Director 134,1980,93,2.4,971,4.8
3233,Movie 3233,Action,Director 331,2002,95,3.5,95,2.7
3234,Movie 3234,Comedy,Director 249,2019,82,4.4,219,3.9
3235,Movie 3235,Thriller,Director 38,1982,88,1.7,682,4.3
3236,Movie 3236,Action,Director 390,1982,126,2.7,878,4.6
3237,Movie 3237,Action,Director 429,1986,164,2.6,944,1.3
3238,Movie 3238,Drama,Director 75,2015,173,3.1,795,2.2
3239,Movie 3239,Romance,Director 142,2014,173,4.2,128,2.3
3240,Movie 3240,Horror,Director 322,1994,121,3.2,200,2.7
3241,Movie 3241,Comedy,Director 168,2019,121,4.4,929,1.7
3242,Movie 3242,Action,Director 259,1982,175,3.1,332,3.0
3243,Movie 3243,Comedy,Director 373,2008,102,3.4,547,3.7
3244,Movie 3244,Romance,Director 355,2009,82,2.7,866,3.0
3245,Movie 3245,Horror,Director 225,2018,80,4.3,656,3.7
3246,Movie 3246,Romance,Director 152,1997,146,4.7,292,1.3
3247,Movie 3247,Horror,Director 19,1990,150,3.6,66,4.5
3248,Movie 3248,Sci-Fi,Director 146,2022,82,4.3,972,4.8
3249,Movie 3249,Horror,Director 448,2017,179,1.2,731,3.5
3250,Movie 3250,Drama,Director 241,2019,128,4.6,568,4.5
3251,Movie 3251,Romance,Director 372,1980,146,1.8,657,1.5
3252,Movie 3252,Action,Director 381,2008,134,2.0,404,4.2
3253,Movie 3253,Sci-Fi,Director 344,1989,83,1.2,725,1.5
3254,Movie 3254,Drama,Director 237,2007,110,4.9,606,2.6
3255,Movie 3255,Comedy,Director 35,2010,145,4.4,618,2.3
3256,Movie 3256,Romance,Director 190,1998,157,4.7,596,3.3
3257,Movie 3257,Thriller,Director 1,1982,143,4.4,648,2.2
3258,Movie 3258,Thriller,Director 484,2015,110,2.9,146,3.5
3259,Movie 3259,Action,Director 153,2022,142,4.7,761,2.5
3260,Movie 3260,Horror,Director 429,1994,145,4.9,530,4.4
3261,Movie 3261,Action,Director 433,2012,110,3.0,402,3.5
3262,Movie 3262,Thriller,Director 126,2020,126,1.7,125,1.9
3263,Movie 3263,Comedy,Director 491,2022,101,3.6,514,2.3
3264,Movie 3264,Sci-Fi,Director 482,2024,153,4.9,332,4.4
3265,Movie 3265,Sci-Fi,Director 345,2005,173,4.5,480,2.5
3266,Movie 3266,Romance,Director 400,1995,176,4.4,712,3.1
3267,Movie 3267,Sci-Fi,Director 226,2015,162,4.7,947,3.6
3268,Movie 3268,Romance,Director 221,2012,125,4.6,650,2.4
